relation_id,source_term_id,source_term,target_term_id,target_term,relation_type,confidence,evidence_ids_json,evidence,generation_methods_json,run_id
relation_ffec2e0f49b66886c1f2,term_98ccf44d2931bdcf2215,Employment rate,term_9d019695e06bee470d9e,Youth unemployment rate,related_to,0.733381,"[""occ_5a5b5fd9768eeddaaeba"", ""occ_a4696990c6b54e3a48fc""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.806151, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_1b15acf2186183fb96fc,term_318cf2b1f91f6cc6d9ec,Carrying capacity of the waterway transport enterprises vessels by number of vessels in enterprises,term_6f657ad56da603744e65,Goods road transport enterprises by number of vehicles,related_to,0.733345,"[""occ_46d3e8dac890c919c71b"", ""occ_492f0925d2895c749f48""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.806121, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.3}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_649059f3a092c8d2c2e2,term_df1a5ad7a443268181aa,Gross value added by industry - ENP-East countries,term_07eb873c84a3b89ea386,Gross value added in environmental goods and services sector,related_to,0.733326,"[""occ_7d1f6afae9fddb20c968"", ""occ_abc0dbd4f982a0486c3d""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.847772, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.272727}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_2bc24962489333625f0c,term_0e2307e31f6b17f4428d,Gini coefficient of equivalised disposable income before social transfers (pensions excluded from social transfers),term_577b998e77e6ecacb649,Gini coefficient of equivalised disposable income by age,related_to,0.733317,"[""occ_2ee48ebc75e6cd991609"", ""occ_51b2068453d268213386""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.847764, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.416667}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_41c31507f82b71a0a03e,term_5c1b156bf1e3cc20b804,"Net external debt - annual data, % of GDP",term_5842369333bd62a04195,"Private sector debt, consolidated - % of GDP",related_to,0.733294,"[""occ_24e032cdcde99d9ecd54"", ""occ_ed7db5c44deced00ecf3""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.806078, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.222222}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_b310852eb46c160b2c42,term_a1ccdeee056213c3adca,Output of the agricultural industry - basic and producer prices,term_9bcd4b391a70ebb8d94e,"Producer price indices, total agricultural production",related_to,0.732813,"[""occ_552af311124e7dd1974a"", ""occ_6e40ad60c65d9e7d11b0""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.847344, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_74dad6614867f07d785c,term_76957f17efd94e0cea36,"Death due to alcoholic abuse, by sex",term_92edf6d2724d27c3b16d,Deaths by sex,related_to,0.732795,"[""occ_5b12a81aef8bc646b51e"", ""occ_a0293f94f3977adf46e1""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.847329, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_3e66679b563a0fd3d055,term_0bc9d7812026d642cd23,Effect of social transfers on income quintile share ratio S80/S20,term_6d86dd447f76de1a4400,Income quintile share ratio - S80/S20 - ENP-South countries,related_to,0.732785,"[""occ_74294d96cacfec9a1e9b"", ""occ_c0efaa740efa305d9e9a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.847321, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_63cb0b13a012c4275e43,term_3499e3c7d17ee0abdf55,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex - ENP-South countries,term_99b168fc5730e52ce37d,Population (aged 25 and over) by sex and educational attainment level,related_to,0.732688,"[""occ_235ba5b5b8faeb8b99bb"", ""occ_ef989a44ec84b4a9b8d9""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.805573, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.285714}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_c01ac7e279f65a7fca83,term_3300b84d8d1e1cbc3fa4,Gross domestic product at market prices by expenditure - ENP-East countries,term_df1a5ad7a443268181aa,Gross value added by industry - ENP-East countries,related_to,0.732179,"[""occ_299b67cf97a97afb74f2"", ""occ_7d1f6afae9fddb20c968""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.846815, ""source_domain"": ""economy and finance"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.307692}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_373e48c5bebfa121d73b,term_d3e9231fa5288ba36887,Long-term unemployment rate by sex,term_1529764711dbbdad5438,Unemployment by sex - age group 15-24,related_to,0.732080,"[""occ_0fbb8efc6aa16476ff76"", ""occ_2a0fd9c58eb983f3d0e9"", ""occ_9179aa7b1d6fc90898c6""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.805067, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.222222}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_75df1e9070249eb719b8,term_5b8a86d13344cbd5b242,Gini coefficient of equivalised disposable income before social transfers (pensions included in social transfers),term_577b998e77e6ecacb649,Gini coefficient of equivalised disposable income by age,related_to,0.731937,"[""occ_51b2068453d268213386"", ""occ_8b090dd4fe631014471c""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.846614, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.454545}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_c20eec789c784a558d18,term_6a33f33bcda42090451b,Employment and employment rates (aged 20-64) by sex,term_a37e7a638feff73a0a92,Unemployment rate by sex - age group 15-24,related_to,0.731866,"[""occ_2c71d5da53fb0de31239"", ""occ_d7c645780a76b0041fda""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.804888, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.083333}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_d0f3a4ee7f25720c41b9,term_9f5d8553695db4a24cad,"Green maize by area, production and humidity",term_41e0d6bfe368e5f58f50,"Oats and spring cereal mixtures by area, production and humidity",related_to,0.731865,"[""occ_50089080b0ab7a3302b8"", ""occ_ad80a6c7333b6c435346""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.804888, ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_f43cc19131f4f1d4bae8,term_99e1529e4e89f9c36b6e,"Crude rate of birth, of dead and of population change",term_1235dd822d5ad1200534,"Population change - crude rates of total change, natural change and net migration plus adjustment",related_to,0.731712,"[""occ_8593896ef881b89db663"", ""occ_bb76fa2224fed33156fc""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.846427, ""source_domain"": ""labour market"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.230769}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_5ac9eb186cb4b39c85d7,term_f25b3958d6da1017e631,Production in construction,term_36a72c577c29ed8a435e,Production in industry - capital goods,related_to,0.731571,"[""occ_363014d44c571b19d65d"", ""occ_955dc221d744c8cd1885""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.804642, ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_d37e89e32b2dd379780f,term_2e238609443153c1dccf,Gender differences in the relative income of elderly people (65+),term_1847b10ff62e7ccf2fbb,Median relative income of elderly people (60+),related_to,0.731526,"[""occ_1a64facce516b414ce06"", ""occ_e53ae81c2c11382ce52f""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.846272, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.444444}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_a891e03ee38469a20634,term_5717f6e639f4b12f4341,Domestic industrial production price index - ENP-East countries,term_324b9884a59c48c27271,Industrial and construction production volume index - calendar adjusted - ENP-East countries,related_to,0.731492,"[""occ_b2f9dd55550fd112fa92"", ""occ_b79f254366887c1e53ce""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.846243, ""source_domain"": ""economy and finance"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_2345b0f595236314424d,term_3499e3c7d17ee0abdf55,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex - ENP-South countries,term_c287e0ca5232e6163718,Population (aged 30-34) with tertiary educational attainment level by sex,related_to,0.731402,"[""occ_4d4c762c53e30e3f6861"", ""occ_ef989a44ec84b4a9b8d9""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.804501, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.272727}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_fc57b7de21582c3489cd,term_b35b80b9bb3da89a8d77,"Pupils aged 4 years old, by sex - as % of the population of the corresponding age group",term_00f0c8f9cf02f648a6af,Pupils from age 3 to the starting age of compulsory education at primary level by sex - % of the population of the corresponding age,related_to,0.731341,"[""occ_009a5c1561ac4e008188"", ""occ_eca44713305987b30200""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.804451, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.263158}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_59e859d7f930b2a7fcae,term_0da9b68f84efad225392,"Road cabotage transport by country in which cabotage takes place (t, tkm) - (from onwards)",term_c5b812f5d9a40c40c48e,Road cabotage transport performed by each (tkm),related_to,0.731110,"[""occ_79392a99eeb8869d47a9"", ""occ_f9c5658632fc4808080c""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.845925, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.307692}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_31eef67478e56c7bf392,term_76957f17efd94e0cea36,"Death due to alcoholic abuse, by sex",term_eeb6980f51c7d56fc3f4,"Death due to diabetes mellitus, by sex",related_to,0.731096,"[""occ_1bf706b8e262945477f4"", ""occ_a0293f94f3977adf46e1""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.845913, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.428571}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_373d2db2e2f8878e6f44,term_b5b8d388f2ef30d9a63b,Import prices - capital goods,term_01e9da427b6abfa900c2,Import prices - intermediate goods,related_to,0.731079,"[""occ_c6e75cb2e7aefd928dff"", ""occ_e02a8309759fefd4cfb2""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.845899, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.6}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_2105669811d44f1fe04b,term_6a33f33bcda42090451b,Employment and employment rates (aged 20-64) by sex,term_c396f89acaee68a2c8bf,Unemployment rates by sex and age - ENP-East countries,related_to,0.730989,"[""occ_2c71d5da53fb0de31239"", ""occ_dff3cfb52f7b30d32463""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.804157, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.181818}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_824246b44883eb1a4a31,term_3dfd8e54220a5a7f4b4c,"Government final consumption expenditure, current prices",term_8c80a20920007a0c2a77,"Gross domestic product, current prices",related_to,0.730970,"[""occ_34f1d4ef55caa9a39f56"", ""occ_ae02dc2f129e1b429a79""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.845809, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.222222}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_760458125f8e7247f47b,term_454b60d6038aeaf7dfdf,Goods transport by waterways,term_bac0c3c9920f444b2b53,Road freight transport,related_to,0.730938,"[""occ_74ec1a5ae1a93cd9e8d4"", ""occ_8bfadbdd4c01bd5b383e"", ""occ_dfecc2ff81e20a096aba""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.804115, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_c921b5f897661ae2f02f,term_3c74886439e5cd2fb286,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex,term_2c8c0c8c6ab4970569ba,Population (aged 30-34) who completed tertiary or equivalent education,related_to,0.730876,"[""occ_4426a4dafc9de5b379b6"", ""occ_c47a3d1b0b67bf206387""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.804064, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.181818}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_fcbac5d601c42315b3ce,term_57d1f644eb4f567ee35e,"Death due to other ischaemic heart diseases, by sex",term_92edf6d2724d27c3b16d,Deaths by sex,related_to,0.730863,"[""occ_5b12a81aef8bc646b51e"", ""occ_5eaf124b69b56d577876""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.845719, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.125}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_23188bd890b70e78dc31,term_80b5ab22dea335cf3afa,Disparities in adjusted gross disposable income of households per capita,term_66732f938ee1a81097cf,The real gross disposable income of households per capita (index =),related_to,0.730854,"[""occ_1a6233a9125c80f3b5de"", ""occ_780232b16aff917fffd7""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.845712, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.6}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_6e4cbd7d6f1f633d859f,term_3b2614c8b53e660d154a,Unitisation in rail freight transport- tonne-kilometre for gross-gross weight of goods,term_c7b4b6d9a065c9bf8846,Unitisation in the different modes of transport,related_to,0.730699,"[""occ_3e6cc529e62c69994ade"", ""occ_4dc830bb5b5fac85b83f""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.803915, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.181818}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_b6b18f7c96d49a628712,term_27f5a1f9c59e1b87dc68,Expenditure on road transport vehicles and road infrastructure,term_46da92b563b9ffdccb55,Expenditure on rolling stock and railway infrastructure,related_to,0.730663,"[""occ_2f05573fd47fd8f1031e"", ""occ_6ca78a38a3433418f1e0""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.845552, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_be6710b71d243543c0ee,term_0f8f9cf7bf3053d8d92c,Accidents involving the transport of dangerous goods - annual data,term_46734978017f544624fb,Rail accidents involving the transport of dangerous goods,related_to,0.730601,"[""occ_07dc50bfea413d99f67e"", ""occ_c24aa35c783b7a70c4e9""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.845501, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.625}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_9b1777aefa999aa7a842,term_5a62747e9b2bbc98b77e,Market production,term_6065d4f8545e2fd54fdf,Production in industry,related_to,0.730326,"[""occ_0582e216cc81ac6e091c"", ""occ_2505872b94f00d1af276"", ""occ_506e746539c1a033783c"", ""occ_729f35802c341cc7c4ac"", ""occ_7f7ffa392eaf1739875b"", ""occ_8eadad825fab8559cd7a"", ""occ_975959c70ce199866dd0"", ""occ_f2c47c6402789524b76f""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.845272, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_2aeead4ec4f7e9c3316e,term_99a7a01d09d96b6d97c9,Aquaculture production by aquatic environment - ENP-South countries,term_2254084cb5bd693de12c,Organic production of aquaculture products,related_to,0.730092,"[""occ_eb122a7f082e9d8d5fb2"", ""occ_ecadeeb2add023bd3817""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.80341, ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.222222}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_5051b815d1a7655dba54,term_074ac00adbe5f73a2af1,Median relative income of elderly people (60+) - EU-SILC survey,term_f177d5318f6bbdc99d9b,Relative median income ratio (60+),related_to,0.730036,"[""occ_2571618f7bf31bdb351f"", ""occ_85fa6fd6fe5a940b926f""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.84503, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_cf792843f3d03a23b487,term_6a33f33bcda42090451b,Employment and employment rates (aged 20-64) by sex,term_3e78a36a740b5f059ecd,Unemployment rates by sex and age - ENP-South countries,related_to,0.729761,"[""occ_0f5a23a6e83f9ace32d8"", ""occ_2c71d5da53fb0de31239""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.803134, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.181818}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_36518b8cde64ed9b12af,term_6a33f33bcda42090451b,Employment and employment rates (aged 20-64) by sex,term_b729ad875ff9c728f329,Youth unemployment rate by sex,related_to,0.729611,"[""occ_2c71d5da53fb0de31239"", ""occ_cc7e5ec2cc25785a7016""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.803009, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.111111}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_87ddf61afa7d45d516fc,term_3c74886439e5cd2fb286,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex,term_9a6b6617fb90a759d2c1,"Pupils aged 3 years old, by sex - as % of the population of the corresponding age group",related_to,0.729584,"[""occ_69bb3866adb028db3433"", ""occ_c47a3d1b0b67bf206387""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.802987, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.173913}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_1222c25bfeaf243c0ff6,term_8cd6e2e0f19af59b9a69,Unitisation in maritime freight transport - tonnes for gross weight of goods,term_c7b4b6d9a065c9bf8846,Unitisation in the different modes of transport,related_to,0.729430,"[""occ_0d0f251c95e64e19d889"", ""occ_3e6cc529e62c69994ade""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.802858, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_f30d2da09d53574ffa7e,term_055bfac06b09b11dc896,Young persons (aged 15-24) neither in employment nor in education and training,term_6a159da8f44b32a6a971,Youth unemployment rate - % of active population aged 15-24,related_to,0.729070,"[""occ_92ffd85d246d554af4fa"", ""occ_eaa32f7576774e967e39""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.802559, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_983108c4857054f2b317,term_c7b4b6d9a065c9bf8846,Unitisation in the different modes of transport,term_c920190059a666a1895b,Unitisation in waterways freight transport - tonne-kilometre for gross-gross weight of goods,related_to,0.728999,"[""occ_3e6cc529e62c69994ade"", ""occ_77e297a021af19663fee""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.802499, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.181818}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_5837fab204000021001a,term_85f46a94adae83c65aa0,Population structure by detailed age group,term_b792bbff52c871715296,Population structure by sex,related_to,0.728812,"[""occ_7f9d0e47dee75543ac23"", ""occ_c604c1fb13f44e476fe5""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.84401, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_3f6d69bc5beec07f3fb6,term_5cb1785dd3f1be3b9d22,"Non-financial corporations debt, consolidated - % of GDP",term_4b9ed4e5dbc24137e6e3,"Private sector credit flow, consolidated - % GDP",related_to,0.728784,"[""occ_03f8665efdaa15f5171d"", ""occ_91c60b45605191127e95""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.80232, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_33d791f2d0982ead1196,term_3456ee1ef3a4b5d3e160,"Causes of death, by sex",term_908f14554d236f99c580,Standardised death rate due to homicide by sex,related_to,0.728706,"[""occ_2a6383bffb6dee3b9f42"", ""occ_a1fa0b7e9b7c5fea43b5""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.843922, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.285714}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_71b9a7d47d3ef46e5e3b,term_027275b4917a775d06d1,Country level - gross weight of goods transported to/from main ports,term_8cd6e2e0f19af59b9a69,Unitisation in maritime freight transport - tonnes for gross weight of goods,related_to,0.728415,"[""occ_0d0f251c95e64e19d889"", ""occ_3fef920e4b4c6091f442""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.802013, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.214286}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_e46621d5d704d8f54dae,term_917e54b71e6c2b9e56cf,"Death due to chronic liver disease, by sex",term_a328ea1f4752a941f146,"Death due to suicide, by sex",related_to,0.728242,"[""occ_18c82ed334acc32f4c3d"", ""occ_c79aee8aabcf9d311bfa""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.843535, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.428571}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_11c775ed9b1f1c87ec42,term_0fcf4e988e3ce59aa8b1,Out-of-school rate by sex and age - as % of the population of the corresponding age,term_b35b80b9bb3da89a8d77,"Pupils aged 4 years old, by sex - as % of the population of the corresponding age group",related_to,0.727974,"[""occ_5cd05fb304d2a382cb0e"", ""occ_eca44713305987b30200""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.801645, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.357143}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_3d82e2e5ddc2547bdf24,term_11690bfa78e5b9ada064,Employment rate by sex,term_06310cc3ee57698adc4b,Long-term unemployment rates by sex - ENP-East countries,related_to,0.727957,"[""occ_49048b5d05fb8cbfeb77"", ""occ_7fdbe4c56a72f6831906"", ""occ_f022c8700deb875907bd""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.801631, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.1}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_e268481c971e15a27488,term_0972dcd431ad96904bc3,"Pupils from age 4 to the starting age of compulsory education at primary level, by sex - as % of the population of the corresponding age group",term_81d71c36ce39beb87a6b,Students in post-compulsory education - as % of the total population of post-compulsory school age,related_to,0.727914,"[""occ_14fb743aae89af0c26db"", ""occ_530a75215b8dda3c7e4e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.801595, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.263158}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_fb4131f00ebee900ed8e,term_93fc17aa9b69df511486,Unemployment by sex - age group 25-74,term_b729ad875ff9c728f329,Youth unemployment rate by sex,related_to,0.727854,"[""occ_51f045acb6bbd3831d1b"", ""occ_cc7e5ec2cc25785a7016""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.801545, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_92ded0dca69c73928d59,term_769a96867babeedc522b,"Out-of-school rate in population of upper secondary school age, by sex",term_3c74886439e5cd2fb286,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex,related_to,0.727538,"[""occ_0721814a77a7c6ab69a1"", ""occ_c47a3d1b0b67bf206387""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.801282, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
relation_7702dbb820486be0b98a,term_23202d38f263756ed950,Population in jobless private households,term_4fca53cde49e472d8d3b,population without single-person households,related_to,0.727437,"[""occ_4f82cc659180d0c4644b"", ""occ_5a43089e0502f00b68cc"", ""occ_b47934cc96f1a8b96c24"", ""occ_d0bc225f605d0a62926f""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.842864, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.285714}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9
