term_id,term,baseline_cluster_id,method,evidence
term_3fb4d8aaa9743e4baabd,"Persons with loans for purposes other than property, transport, education and daily living expenses by risk of poverty threshold",cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_782651427b7030ca5928,Persons with loans for transport purposes by risk of poverty threshold,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f614029de8cffb0f8f18,Persons with loans to cover daily living expenses by risk of poverty threshold,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7d01d1a61c05c7b2abfc,"Persons working as creative and performing artists, authors, journalists and linguists",cluster_9924460cef66,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ee85c78292b759908a3d,Pesticide sales by categorisation of active substances,cluster_0e3e19fd0dd0,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3c201244b8acdaa0b083,Police officers,cluster_a45978bb21e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3c74886439e5cd2fb286,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3499e3c7d17ee0abdf55,Population (aged 20-24) who completed at least an upper secondary educational attainment level (ISCED level 3) by sex - ENP-South countries,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_99b168fc5730e52ce37d,Population (aged 25 and over) by sex and educational attainment level,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_752a4d2a5b755187bcc4,Population (aged 25 and over) by sex and educational attainment level - ENP-South countries,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2c8c0c8c6ab4970569ba,Population (aged 30-34) who completed tertiary or equivalent education,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2bc18f78c89d4d2ce3fe,Population (aged 30-34) who completed tertiary or equivalent education - ENP-East countries,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c287e0ca5232e6163718,Population (aged 30-34) with tertiary educational attainment level by sex,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_de2c10dc4ca88dbd36ca,Population aged 15-74 in private households,cluster_29f104edcb7b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_00794e6316ee6533eb31,Population aged 15-74 in private households - LFS,cluster_29f104edcb7b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5e969fc9f5e1ef6cef7f,Population change,cluster_75d91075175e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1235dd822d5ad1200534,"Population change - crude rates of total change, natural change and net migration plus adjustment",cluster_75d91075175e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_66a7a8627044b4d0fc6a,Population connected to at least secondary wastewater treatment,cluster_488a20112d22,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cb772a85556d4c34b572,Population connected to public water supply - ENP-South countries,cluster_488a20112d22,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fc4c296a653c39b9033c,Population connected to wastewater collection and treatment systems,cluster_488a20112d22,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6918aaed3bab18229b10,Population connected to wastewater collection and treatment systems - ENP-South countries,cluster_488a20112d22,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1f0f520b54430bc6abe1,Population connected to Wastewater Treatment,cluster_488a20112d22,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3e0305cd108e456f71c5,Population density - ENP-South countries,cluster_e589a82e3795,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_02c811e71846f8f59a4b,Population density by metropolitan region,cluster_7cb8d66f9985,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9a39fc3791a919f5cdb9,"Population having neither a bath, nor a shower, nor indoor flushing toilet in their household by poverty status",cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_23202d38f263756ed950,Population in jobless private households,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_883b1192f0226fbe8107,Population in jobless private households - % of persons living in private households where no-one is employed,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_661ea0454236ae7c181b,"Population living in households considering that they suffer from noise, by poverty status",cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cbcda8ee4c84bb52bb07,Population on 1 January,cluster_96fe0675aeed,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3a6aa3a21850433042bb,Population on 1 January by sex and by age group,cluster_96fe0675aeed,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9dcd6774cc4d7d3e8b99,"Population reporting occurrence of crime, violence or vandalism in their area by poverty status",cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1fd8ee608312159f93ce,Population served by municipal waste,cluster_ad295f715ee2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5e416bfcffb96e0462a3,Population served by municipal waste - ENP-South countries,cluster_ad295f715ee2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_85f46a94adae83c65aa0,Population structure by detailed age group,cluster_7cb8d66f9985,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b792bbff52c871715296,Population structure by sex,cluster_7cb8d66f9985,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f34098c34128bcc75f40,Population unable to keep home adequately warm by poverty status,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4fca53cde49e472d8d3b,population without single-person households,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7657a3997e431eff5e36,Population without the citizenship of the,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d6ba7f693120ab37f029,Portfolio investment,cluster_7c9e9c0adc73,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_66458f4d994af8aaf3dd,"Portfolio investment - annual data, million units of national currency",cluster_7c9e9c0adc73,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d64ec63afdd40c26b939,ports,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ef731b70c34569e95d8d,Positive first instance decisions,cluster_0b86931b6154,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3a95faec3c448acb3782,potential years of life lost by country of residence,cluster_f1f6ee7bbbfa,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_52cd10cf1b1ebd842e7d,Poultry farming,cluster_7b82e7e0bbdb,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_99bc776aac0b0d9733cc,Poverty headcount ratio by sex (proportion of persons below the national poverty line),cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d37eaeb3303305ec226c,Poverty headcount ratio by sex (proportion of persons below the national poverty line) - ENP-South countries,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_403aea4f384fc6acc96e,Poverty lines,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_794a77d738ad7d02e559,Poverty ratio,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a67e3cf388b0d7e006c3,Power of self-propelled vessels by load capacity,cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ae8487ea473e0665950b,Practising dentists,cluster_f857cac0387c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b6cc881b05f2d8d207e6,Practising physicians,cluster_f857cac0387c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d2e8926e165b563b2364,Premature deaths due to exposure to fine particulate matter (PM2.5),cluster_d2763383b5ab,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_996b71dc48db3579ae39,Preventive cancer screenings,cluster_0e1064bc1457,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b98c25d9acac1ded0131,Preventive cancer screenings - programme data,cluster_0e1064bc1457,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f3cf73148dd08f19dbab,Price and volume convergence between EU Member States,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d2ef954d82d5a2aa301b,Price indices of agricultural input/output at nominal value (= 100),cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_40b19f5a21b3b4e61deb,Price level indices,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0dd5c6463b1a707e0a9f,Prices (annual series),cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0815358a95463a29bc63,Primary energy consumption,cluster_32528f9d8077,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a4b4dfa6de5345c78a4d,Primary energy production,cluster_32528f9d8077,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0563739b5560786e3ac2,Prison capacity and number of persons held,cluster_fbc8a9074ab3,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b4a2b5282e4bc860b99b,Prison population,cluster_fbc8a9074ab3,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a33c7a743a7bfcd42fd6,Prisoners by citizenship,cluster_2aeba3fc16ae,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_57689428a2f85d9b7c76,Prisoners by legal status of the trial process,cluster_2aeba3fc16ae,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_123862fc9616167ba725,Private households by type of housing,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_25b879192367d0ba7c82,Private investment and gross added value related to circular economy sectors,cluster_96d147543e4d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ad6c8b2857fa8ef57465,"Private sector credit flow, consolidated",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4b9ed4e5dbc24137e6e3,"Private sector credit flow, consolidated - % GDP",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b4144be8cce8d87780ea,"Private sector credit flow, non-consolidated",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_20f0568d3084e3c66191,"Private sector credit flow: debt securities by sectors, consolidated - % of GDP",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_65be4aed5f3e86273ea9,"Private sector credit flow: debt securities by sectors, consolidated - million units of national currency",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9987e242ef89d7650d4c,"Private sector credit flow: debt securities by sectors, non-consolidated - % of GDP",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b7e1c68944523a50df59,"Private sector credit flow: debt securities by sectors, non-consolidated - million units of national currency",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cd7a39a0bc9ab7d16394,"Private sector credit flow: loans by sectors, consolidated - % of GDP",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fc37453713d8145719e4,"Private sector credit flow: loans by sectors, consolidated - million units of national currency",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2e754403a3df9923c2b5,"Private sector credit flow: loans by sectors, non-consolidated - % of GDP",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c7107b7d39a29bfa1c6f,"Private sector credit flow: loans by sectors, non-consolidated - million units of national currency",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_311bfac945e87c9de1c5,"Private sector debt, consolidated",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5842369333bd62a04195,"Private sector debt, consolidated - % of GDP",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b9412a1b7ab718be5c1b,"Private sector debt, non-consolidated",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ad9dc9a5708b94af4fb0,"Private sector debt: debt securities by sectors, non-consolidated - % of GDP",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9d50d199d0d99718d25a,"Private sector debt: debt securities by sectors, non-consolidated - million units of national currency",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d43e9eb1d7802e118e16,"Private sector debt: debt securities, by sectors, consolidated - % of GDP",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2bece1c0693247c1dc68,"Private sector debt: debt securities, by sectors, consolidated - million units of national currency",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d4457b46a2a9fe773bfa,"Private sector debt: loans by sectors, non-consolidated - million units of national currency",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e3cfbb83163ba40271ed,"Private sector debt: loans, by sectors, consolidated - % of GDP",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_69938592c0968ec0dd88,"Private sector debt: loans, by sectors, consolidated - million units of national currency",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1718a2844b38ef2cb8e6,"Private sector debt: loans, by sectors, non-consolidated - % of GDP",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b4702bc4c96cbe9c8c3e,Processors of organic products by NACE Rev. 2 activity (C),cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8dcaba990735ba9a2b8d,"Producer price indices, animals and animal products",cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f28e10cdf7f618065874,"Producer price indices, crop products",cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9bcd4b391a70ebb8d94e,"Producer price indices, total agricultural production",cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bc836f9457aaa2352e2c,Production and consumption of chemicals by hazard class,cluster_0e3e19fd0dd0,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8e72fee385baec40ba64,Production forecasts for pigs,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1f425fe6b2c44195e8c6,Production forecasts for pigs - quarterly data,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f25b3958d6da1017e631,Production in construction,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6065d4f8545e2fd54fdf,Production in industry,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_36a72c577c29ed8a435e,Production in industry - capital goods,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b7a69d80e0c95946c178,Production in industry - consumer durables,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_57dbe832a6b7457178ca,Production in industry - consumer non-durables,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_04279f6a3fcd4e3a01d3,Production in industry - energy,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e454da1bd3a645c5546e,Production in industry - intermediate goods,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_675346f52e1bfda71a21,Production in industry - manufacturing,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_84eeb94c45bbd41c0060,Production in industry - total (excluding construction),cluster_3d19854cb005,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_132fa562e61d24fc668c,Production of bovine meat in slaughterhouses,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ce41243bf53e1fe41ce1,Production of butter,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d97417c7bb4f4f99740f,Production of cheese,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b90c6d0271ff608c3091,Production of eggs for consumption and number of laying hens,cluster_7b82e7e0bbdb,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4eb46767e3553546663a,Production of milk on farms,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_db8a280dd7686a2ac1f5,Production of milk powder,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9454b887f1867f090bca,Production of pigmeat in slaughterhouses,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3a115ac194876f2b07de,Production of poultry meat in slaughterhouses,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_226172b7f9c30b7a429a,Production of sheepmeat and goat meat in slaughterhouses,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_30044f68d1cf70550729,"Production, value added and employment by industry groups in the environmental goods and services sector",cluster_9b40d7be4c03,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dfb68fd894cb7a308991,Profit share of non-financial corporations,cluster_db861fb1a59f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_97e4dea1805d898d2f8d,Proportion of dissaving households,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a93867f3b1916e7924a8,Proportion of dissaving households - experimental statistics,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a467280567bbbfaa001b,Proportion of fish stocks sustainably exploited,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a3409d411acee159e807,"Proportion of persons at risk of relative poverty, before social transfers by sex",cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5f59404a1a04a2d5c4ca,"Proportion of persons at risk of relative poverty, before social transfers by sex - ENP-East countries",cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6b91f3296fff3dbca609,proportion of persons below the national poverty line,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_24d7c89ad6bc4b335be8,Proportion of persons living in jobless households,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5022e34de5091385c309,Proportion of population aged 65 and over,cluster_5905555b7ace,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ed13363b1fb19fea67cc,Protected forests,cluster_517108bf50cc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0ef30ce88e5909aa0175,Protective functions of forests,cluster_517108bf50cc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_90d064a0e3555d070ed8,Public expenditure on education - ENP-East countries,cluster_b340518385d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_136f56a98d371355cdb3,Public expenditure on education - ENP-South countries,cluster_b340518385d2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4a5ae33614684bc76202,Pupil/ student,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c8d2275b999d854c4011,Pupil/ student - teacher ratio and average class size (ISCED 1-3),cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_204ec61b0e7f2d212ffe,"Pupils aged 3 years old, by sex",cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9a6b6617fb90a759d2c1,"Pupils aged 3 years old, by sex - as % of the population of the corresponding age group",cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7fe43ef657b2115fa233,"Pupils aged 4 years old, by sex",cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b35b80b9bb3da89a8d77,"Pupils aged 4 years old, by sex - as % of the population of the corresponding age group",cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f59846cd93a1b61f0bba,Pupils and students enrolled by education level,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d401cedae0de30734964,Pupils and students enrolled by education level - ENP-East countries,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_325a89c53007fd5e0f99,Pupils and students in education aged 30 and over,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c87cc3e6907e2d7127e0,Pupils and students in education aged 30 and over - per 1000 of corresponding age population,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_420151a293aebe96d994,Pupils from age 0 to the starting age of compulsory education at primary level by sex,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c32b9badb0ba4710ff3e,Pupils from age 0 to the starting age of compulsory education at primary level by sex - % of the population of the corresponding age,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_31406bba13b3ad3e6289,Pupils from age 3 to the starting age of compulsory education at primary level by NUTS 2 region,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a59522b13eee62d49daf,Pupils from age 3 to the starting age of compulsory education at primary level by NUTS 2 region - % of the population of the corresponding age,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_29c4ea43428e685b14c9,Pupils from age 3 to the starting age of compulsory education at primary level by sex,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_00f0c8f9cf02f648a6af,Pupils from age 3 to the starting age of compulsory education at primary level by sex - % of the population of the corresponding age,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ef66b49fe2a5586ed916,Pupils from age 4 to the starting age of compulsory education at primary level by NUTS 2 region,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f9d50b4dda831c318c4f,Pupils from age 4 to the starting age of compulsory education at primary level by NUTS 2 region - % of the population of the corresponding age,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7d19b260d398f69870e3,"Pupils from age 4 to the starting age of compulsory education at primary level, by sex",cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0972dcd431ad96904bc3,"Pupils from age 4 to the starting age of compulsory education at primary level, by sex - as % of the population of the corresponding age group",cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9039be1edb2c5f651440,Pupils from age 5 to the starting age of compulsory education at primary level by sex,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_56b4c088a0be47482038,Pupils from age 5 to the starting age of compulsory education at primary level by sex - % of the population of the corresponding age,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1271ec84cb5f016b6f16,Pupils under the age of 3 by sex,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_15bfeaad968154afb48f,Pupils under the age of 3 by sex - as % of the population of the corresponding age,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_962f61904b6619372cea,"Purchase price indices, total means of agricultural production",cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2118b272f879f4d03046,Purchases of advertising space or time for resale,cluster_ff2287eeda3d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0d4c9ed65da1702cede8,Purchasing power adjusted GDP per capita,cluster_64461295bff6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d3d44ffe7ab00d73f377,Purchasing Power Parities in the European Union (Countries),cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_30e716dbc4631577426e,Purchasing Power Parities in the European Union (Countries) - index (= 1),cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5ec43a4bb899483c4cdc,Purchasing Power Parities in the European Union (Duty stations),cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a1ea7fd6fd9a6053806a,Purchasing Power Parities in the European Union (Duty stations) - index (Brussels = 1),cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3f7e485f59e589aca99b,Quality of education,cluster_05dbb63e968d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_957fdeb7beb70d12bd2e,"quarterly data, % of GDP",cluster_4ad4cace8f43,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e8158c5db8a36a20496e,"quarterly data, seasonally adjusted",cluster_4ad4cace8f43,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_18376a4510722daa41a4,R&D personnel and researchers in the business enterprise sector by concentration of personnel (ranking),cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d2998f9d870190e902fe,Rail accidents by type of accident,cluster_6361a6c18e80,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
