relation_id,source_term_id,source_term,target_term_id,target_term,relation_type,confidence,evidence_ids_json,evidence,generation_methods_json,run_id
relation_662cea721620e05e4ddb,term_aa9dcb3b1b5e3cb0f0d6,Gross value added - NACE Rev. 2: F - current prices,term_2a7c2482523dd275c758,Gross value added - NACE Rev. 2: R-U - current prices,related_to,0.928553,"[""occ_b1117268c547fdb1d746"", ""occ_e084e5283f8f73fafe4e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.968794, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_e8d29b7f6b82bcd2eed2,term_b02ae624a643197bb062,Gross value added - NACE Rev. 2: B-E - volumes,term_8d79218e8970c663f49b,Gross value added - NACE Rev. 2: L - volumes,related_to,0.928394,"[""occ_328b6228bc8a75e8b4b9"", ""occ_48f2767cd94062dcb64b""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.968661, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.7}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_5a66e35b77c3a67a03f3,term_b02ae624a643197bb062,Gross value added - NACE Rev. 2: B-E - volumes,term_f9712695721fec6734d3,Gross value added - NACE Rev. 2: J - volumes,related_to,0.927907,"[""occ_48f2767cd94062dcb64b"", ""occ_fd2a7a5798c2ad8aab89""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.968256, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.7}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_5eb0aa5ff2f3f87407f3,term_ce2cdc7f7b3486cc640f,Gross value added - NACE Rev. 2: G-I - current prices,term_120e767f33d49114efb9,Gross value added - NACE Rev. 2: J - current prices,related_to,0.927584,"[""occ_b7f70c260fb0f39b9c30"", ""occ_f900942e94cef6d0f0fb""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.967987, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_c2484f11e68dba3ee07d,term_4a7ca24e09ef4e55de2f,Gross value added - NACE Rev. 2: G-I - volumes,term_f9712695721fec6734d3,Gross value added - NACE Rev. 2: J - volumes,related_to,0.927576,"[""occ_10d3dc4422b74418a121"", ""occ_fd2a7a5798c2ad8aab89""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.96798, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.7}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_d509cae45cbd74c8dd6b,term_ce2cdc7f7b3486cc640f,Gross value added - NACE Rev. 2: G-I - current prices,term_6b43fbddf11cc0d86ec7,Gross value added - NACE Rev. 2: M_N - current prices,related_to,0.927382,"[""occ_b7f70c260fb0f39b9c30"", ""occ_d206a9b91c5018cccb87""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.967818, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.666667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_cae80283ca55c92d4d42,term_aa9dcb3b1b5e3cb0f0d6,Gross value added - NACE Rev. 2: F - current prices,term_132a92984b672ddddfbe,Gross value added - NACE Rev. 2: K - current prices,related_to,0.927285,"[""occ_23cf0d95ea62d6c76f56"", ""occ_b1117268c547fdb1d746""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.967737, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.8}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_b1d8996fcdf37d2ba129,term_bca0c3b7c19ae02f790f,Gross value added - NACE Rev. 2: F - volumes,term_4a7ca24e09ef4e55de2f,Gross value added - NACE Rev. 2: G-I - volumes,related_to,0.926717,"[""occ_10d3dc4422b74418a121"", ""occ_9d21b61dcdc11cd5bff4""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.967264, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.7}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_c03c622c338ae96358d0,term_120e767f33d49114efb9,Gross value added - NACE Rev. 2: J - current prices,term_132a92984b672ddddfbe,Gross value added - NACE Rev. 2: K - current prices,related_to,0.926526,"[""occ_23cf0d95ea62d6c76f56"", ""occ_f900942e94cef6d0f0fb""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.967105, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.8}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_f6d52fa33dee09c186a7,term_7f231a9b7cbedf86f343,Gross value added - NACE Rev. 2: L - current prices,term_2a7c2482523dd275c758,Gross value added - NACE Rev. 2: R-U - current prices,related_to,0.926000,"[""occ_e084e5283f8f73fafe4e"", ""occ_e20f0480fcbf2465054c""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.966666, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_ce8a3aa7ab562adab149,term_8cddf207ccad91a60de9,Gross value added - NACE Rev. 2: C - current prices,term_132a92984b672ddddfbe,Gross value added - NACE Rev. 2: K - current prices,related_to,0.925637,"[""occ_23cf0d95ea62d6c76f56"", ""occ_d9af56e7807b701289d1""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.966364, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.8}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_0b2c248516a710d9a981,term_132a92984b672ddddfbe,Gross value added - NACE Rev. 2: K - current prices,term_6b43fbddf11cc0d86ec7,Gross value added - NACE Rev. 2: M_N - current prices,related_to,0.925432,"[""occ_23cf0d95ea62d6c76f56"", ""occ_d206a9b91c5018cccb87""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.966193, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_352f38222d54e35a538e,term_132a92984b672ddddfbe,Gross value added - NACE Rev. 2: K - current prices,term_7f231a9b7cbedf86f343,Gross value added - NACE Rev. 2: L - current prices,related_to,0.924768,"[""occ_23cf0d95ea62d6c76f56"", ""occ_e20f0480fcbf2465054c""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.96564, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.8}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_940058180f43e8ce505f,term_ce2cdc7f7b3486cc640f,Gross value added - NACE Rev. 2: G-I - current prices,term_7f231a9b7cbedf86f343,Gross value added - NACE Rev. 2: L - current prices,related_to,0.924737,"[""occ_b7f70c260fb0f39b9c30"", ""occ_e20f0480fcbf2465054c""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.965614, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_aad7757cc4ba3834a6b1,term_8d79218e8970c663f49b,Gross value added - NACE Rev. 2: L - volumes,term_904fdc9e8e59b47185f3,Gross value added - NACE Rev. 2: O-Q - volumes,related_to,0.923911,"[""occ_328b6228bc8a75e8b4b9"", ""occ_45c8bfd8afad73044c69""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.964926, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.7}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_339da1c009e91c2854b7,term_8cddf207ccad91a60de9,Gross value added - NACE Rev. 2: C - current prices,term_2a7c2482523dd275c758,Gross value added - NACE Rev. 2: R-U - current prices,related_to,0.923694,"[""occ_d9af56e7807b701289d1"", ""occ_e084e5283f8f73fafe4e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.964745, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_c3faadb710f0ff31d4af,term_9987e242ef89d7650d4c,"Private sector credit flow: debt securities by sectors, non-consolidated - % of GDP",term_2e754403a3df9923c2b5,"Private sector credit flow: loans by sectors, non-consolidated - % of GDP",related_to,0.923683,"[""occ_e1c318376dc30978e928"", ""occ_f42f115a6660110b5257""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.964736, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_96b24ff5a3bcb219b36a,term_8cddf207ccad91a60de9,Gross value added - NACE Rev. 2: C - current prices,term_ce2cdc7f7b3486cc640f,Gross value added - NACE Rev. 2: G-I - current prices,related_to,0.923591,"[""occ_b7f70c260fb0f39b9c30"", ""occ_d9af56e7807b701289d1""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.964659, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_955b6abf253e00a6a8b4,term_43b3e9a5541c91515e12,Gross value added - NACE Rev. 2: C - volumes,term_4a7ca24e09ef4e55de2f,Gross value added - NACE Rev. 2: G-I - volumes,related_to,0.923415,"[""occ_10d3dc4422b74418a121"", ""occ_423ab5dd4e8d9dbb7aea""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.964512, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.7}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_46bb2767ba0c323c95e2,term_b02ae624a643197bb062,Gross value added - NACE Rev. 2: B-E - volumes,term_904fdc9e8e59b47185f3,Gross value added - NACE Rev. 2: O-Q - volumes,related_to,0.923374,"[""occ_45c8bfd8afad73044c69"", ""occ_48f2767cd94062dcb64b""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.964478, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.636364}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_c94b07679afa83b4ff98,term_e627eb2b6cef0cf15347,Gross value added - NACE Rev. 2: B-E - current prices,term_ce2cdc7f7b3486cc640f,Gross value added - NACE Rev. 2: G-I - current prices,related_to,0.922528,"[""occ_7304097929e43d5dfb37"", ""occ_b7f70c260fb0f39b9c30""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.963773, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.666667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_aa8f26443471d5e6e934,term_120e767f33d49114efb9,Gross value added - NACE Rev. 2: J - current prices,term_2a7c2482523dd275c758,Gross value added - NACE Rev. 2: R-U - current prices,related_to,0.922495,"[""occ_e084e5283f8f73fafe4e"", ""occ_f900942e94cef6d0f0fb""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.963746, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_151ae1535614e80f618a,term_b02ae624a643197bb062,Gross value added - NACE Rev. 2: B-E - volumes,term_4a7ca24e09ef4e55de2f,Gross value added - NACE Rev. 2: G-I - volumes,related_to,0.922427,"[""occ_10d3dc4422b74418a121"", ""occ_48f2767cd94062dcb64b""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.963689, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.636364}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_ae6e9e5c1dcbf1c49e10,term_6b43fbddf11cc0d86ec7,Gross value added - NACE Rev. 2: M_N - current prices,term_2a7c2482523dd275c758,Gross value added - NACE Rev. 2: R-U - current prices,related_to,0.922332,"[""occ_d206a9b91c5018cccb87"", ""occ_e084e5283f8f73fafe4e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.96361, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.666667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_da0cba356bd66bf3e103,term_ad9dc9a5708b94af4fb0,"Private sector debt: debt securities by sectors, non-consolidated - % of GDP",term_1718a2844b38ef2cb8e6,"Private sector debt: loans, by sectors, non-consolidated - % of GDP",related_to,0.922016,"[""occ_1e5cb8af108d0b1e45a8"", ""occ_b3f29b73dff8a73a946d""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.963346, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.777778}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_0b116234eda40caad706,term_3b2614c8b53e660d154a,Unitisation in rail freight transport- tonne-kilometre for gross-gross weight of goods,term_735f5b874e0e33937a24,Unitisation in road freight transport - tonne-kilometre for gross weight of goods,related_to,0.921322,"[""occ_4dc830bb5b5fac85b83f"", ""occ_d7ba521ad1779e1bc7a3""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.962769, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.8}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_1296fbd06ace9757830c,term_5c1b156bf1e3cc20b804,"Net external debt - annual data, % of GDP",term_cd3886f7e671857294d0,"Net external debt - quarterly data, % of GDP",related_to,0.920753,"[""occ_24e032cdcde99d9ecd54"", ""occ_4079bde7b8482c46889c""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.962294, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.714286}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_ad5d4b2ef8c1d4cf61f6,term_e627eb2b6cef0cf15347,Gross value added - NACE Rev. 2: B-E - current prices,term_2a7c2482523dd275c758,Gross value added - NACE Rev. 2: R-U - current prices,related_to,0.920682,"[""occ_7304097929e43d5dfb37"", ""occ_e084e5283f8f73fafe4e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.962235, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.666667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_62e66b63a75dec0e2038,term_d9fb3aeefcbd7e2f796a,Gross value added - NACE Rev. 2: K - volumes,term_6a4b2ac0d5193a131324,Gross value added - NACE Rev. 2: M_N - volumes,related_to,0.920484,"[""occ_47412dda18d8326bd892"", ""occ_4cf3000868b21fd67867""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.96207, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.7}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_20c7c11f0c76ddcf628e,term_4a7ca24e09ef4e55de2f,Gross value added - NACE Rev. 2: G-I - volumes,term_904fdc9e8e59b47185f3,Gross value added - NACE Rev. 2: O-Q - volumes,related_to,0.920226,"[""occ_10d3dc4422b74418a121"", ""occ_45c8bfd8afad73044c69""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.961855, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.636364}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_eb9e87c2b582323ce98e,term_4a7ca24e09ef4e55de2f,Gross value added - NACE Rev. 2: G-I - volumes,term_8d79218e8970c663f49b,Gross value added - NACE Rev. 2: L - volumes,related_to,0.919838,"[""occ_10d3dc4422b74418a121"", ""occ_328b6228bc8a75e8b4b9""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.961532, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.7}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_4366be66d0e2e0cdd762,term_f9712695721fec6734d3,Gross value added - NACE Rev. 2: J - volumes,term_d9fb3aeefcbd7e2f796a,Gross value added - NACE Rev. 2: K - volumes,related_to,0.919797,"[""occ_4cf3000868b21fd67867"", ""occ_fd2a7a5798c2ad8aab89""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.961498, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.777778}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_4ac41963d1c5a8c7d6fc,term_43b3e9a5541c91515e12,Gross value added - NACE Rev. 2: C - volumes,term_d9fb3aeefcbd7e2f796a,Gross value added - NACE Rev. 2: K - volumes,related_to,0.919071,"[""occ_423ab5dd4e8d9dbb7aea"", ""occ_4cf3000868b21fd67867""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.960893, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.777778}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_52a0832c5ad07a2a4637,term_45e5d4ea6d3cfabd1255,Gross value added - NACE Rev. 2: O-Q - current prices,term_2a7c2482523dd275c758,Gross value added - NACE Rev. 2: R-U - current prices,related_to,0.918753,"[""occ_cb457eebbd911c693afe"", ""occ_e084e5283f8f73fafe4e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.960627, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.666667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_18fa42509bb45048ba55,term_132a92984b672ddddfbe,Gross value added - NACE Rev. 2: K - current prices,term_45e5d4ea6d3cfabd1255,Gross value added - NACE Rev. 2: O-Q - current prices,related_to,0.918733,"[""occ_23cf0d95ea62d6c76f56"", ""occ_cb457eebbd911c693afe""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.960611, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_d3e0ad64c835ba73f6ef,term_684770e20fcc03635ea1,Gross weight of goods in containers transported in short sea shipping from/to the top 5 EU ports for goods in containers,term_e6cd08c5e530a7d55c17,Gross weight of liquid bulk goods transported in short sea shipping from/to the top 5 EU ports for liquid bulk goods,related_to,0.918634,"[""occ_7cba52314f2e8ba1ebc1"", ""occ_8f847478aafa82ac0033""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.960528, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.8}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_0be1cc6517d224e92ed0,term_ce2cdc7f7b3486cc640f,Gross value added - NACE Rev. 2: G-I - current prices,term_45e5d4ea6d3cfabd1255,Gross value added - NACE Rev. 2: O-Q - current prices,related_to,0.918037,"[""occ_b7f70c260fb0f39b9c30"", ""occ_cb457eebbd911c693afe""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.960031, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.666667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_65a6ded48292e31d2ef5,term_a8781b86da3b752f69bd,Goods transport by rail,term_7abc3292942090afa980,Goods transported by rail,related_to,0.917584,"[""occ_99fe970fa19897c2756d"", ""occ_a9a479d53d674a5b0d5b""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.959653, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.5}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_6ac7a556c4a93802a34b,term_6a4b2ac0d5193a131324,Gross value added - NACE Rev. 2: M_N - volumes,term_05a5d4d4a9fe9df881fb,Gross value added - NACE Rev. 2: R-U - volumes,related_to,0.917181,"[""occ_47412dda18d8326bd892"", ""occ_483bc6c6d34e3adc003f""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.959318, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.636364}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_5848a4afc83292f86995,term_e627eb2b6cef0cf15347,Gross value added - NACE Rev. 2: B-E - current prices,term_132a92984b672ddddfbe,Gross value added - NACE Rev. 2: K - current prices,related_to,0.916848,"[""occ_23cf0d95ea62d6c76f56"", ""occ_7304097929e43d5dfb37""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.95904, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_23bccba91f64c9aed2a2,term_bca0c3b7c19ae02f790f,Gross value added - NACE Rev. 2: F - volumes,term_d9fb3aeefcbd7e2f796a,Gross value added - NACE Rev. 2: K - volumes,related_to,0.916529,"[""occ_4cf3000868b21fd67867"", ""occ_9d21b61dcdc11cd5bff4""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.958775, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.777778}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_b0cfe19113013bf37287,term_20f0568d3084e3c66191,"Private sector credit flow: debt securities by sectors, consolidated - % of GDP",term_cd7a39a0bc9ab7d16394,"Private sector credit flow: loans by sectors, consolidated - % of GDP",related_to,0.916142,"[""occ_916511ca0bf7e3f36c77"", ""occ_acccae95177e70b5f8a7""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.958451, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.7}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_b48421fb8b95c9b49b90,term_bca0c3b7c19ae02f790f,Gross value added - NACE Rev. 2: F - volumes,term_05a5d4d4a9fe9df881fb,Gross value added - NACE Rev. 2: R-U - volumes,related_to,0.915825,"[""occ_483bc6c6d34e3adc003f"", ""occ_9d21b61dcdc11cd5bff4""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.958187, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.7}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
