term_id,term,baseline_cluster_id,method,evidence
term_957fdeb7beb70d12bd2e,"quarterly data, % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_46734978017f544624fb,Rail accidents involving the transport of dangerous goods,cluster_3d19854cb005,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e97dc4d33c64b5e32ec4,Rail equipment: number and load capacity of goods transport wagons,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d2e98712668aabb3a0dd,Rail transport of passengers,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d6d506c422eb73f7712b,Railway transport vans,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a6f00d9cbae1ecfa377d,rate by age group - population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8c5734da7a18eaac0dfa,rate by age group - population without,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_194427fdbf53eb1f375e,rate by poverty status - population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_76d1c8c7952d73550719,rate by poverty status - population without,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0659c8dc2bd2aa2baee6,rate by sex - population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_54a23ca733802cb0e8bb,rate by sex - population without,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cb819baf1d6531a4de0d,rate by sex - population without single-person,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4b1849d384a1d4751d57,rate by tenure status - total population,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ff4b296f27eb4a9083eb,rate in population,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_19e1bbf363d615c804e7,rate in population of,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9301625a0d0b55818b7e,rate in population of lower,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ec1b7ca4769d13432d1f,rate in population of lower secondary,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3871e7ba0b2f1146b83f,rate in population of upper,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dfb395c6298d564b2f50,rate in population of upper secondary,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_215d4837185aedb84ace,rate of birth,cluster_6186e87388cd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_10586041eb88e6ae2066,"rate of birth, of",cluster_6186e87388cd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ae51d11ede9f144beaac,"rate of birth, of dead",cluster_6186e87388cd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d64c00e7f61487aa33ad,"rate of birth, of dead and",cluster_6186e87388cd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_85e188cf629adc81b3bc,rate on low wage earners - Unemployment,cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0427cae84208e9b7b3a1,Ratio of annual expenditure,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_16e0d4ea66c653ed86be,Ratio of annual expenditure per,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_862dcd334d6b72ff8d0f,Ratio of annual expenditure per student,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5220f0ce5d65558859d0,Ratio of annual expenditure per student at,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_80b9b3d015cda285d55d,Ratio of annual expenditure per student at the,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3767f7ef54c6688a174c,"Ratio of annual expenditure per student at the tertiary level and primary level of education, in public educational institutions",cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_438ebeb43c6e54618660,Ratio of the proportion of tertiary students over the proportion of the population by NUTS 1 and NUTS 2 region,cluster_021a934ea779,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_eb6eb4e15e8629748541,real estate other than main residence by income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_653be5c3e51cbf06ffb0,real factor income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_01765840eaacee48c134,real factor income per,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_719b300f91b235948e73,real factor income per annual,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8874b08a604d47cf3165,real factor income per annual work,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ff2fadd06f95adf4ffe3,real factor income per annual work unit,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bf7698d5e1b3bedc0731,real factor income per annual work unit (AWU,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_625efd93519bc36de1af,Real GDP,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8370d57fe8ef799bb869,Real GDP growth,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_524f26c23c149007b7c1,Real GDP growth rate,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_680d8add75684ad731c8,Real GDP growth rate - volume,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3f2a99ac5faa1e9a1952,Real GDP per,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_21415cb11e781cdfeb3d,Real GDP per capita,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_038929cc7f8672d60c48,real gross disposable income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_01d8d7866d50d9ce02c3,real gross disposable income of,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9de5fe7b36e8515c8d0e,real gross disposable income of households,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6a337be77aaae0893d15,real gross disposable income of households per,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e20717130cde718e8f23,real gross disposable income of households per capita,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0d8a69967cd97cfb8552,reasons for cross trade and employment,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d8226ad3b4bce32ed32b,reasons for cross trade and employment size,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_09eb1db6b5ce96ab2d30,reasons for cross trade and employment size class,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_52c7eb17feb485fe6c74,receivable and similar income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6d7e7b616be67d7be3d4,receivable and similar income by,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_87fe386d3a253fee5166,receivable and similar income by product,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_116efc8feed5dbfd659d,region - % of the population,cluster_95df7df16168,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f7d886fbcca1daf5cad0,region - % of the population of,cluster_95df7df16168,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_78b0c3adaa17d181aa1c,Regional disparities in gender employment,cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c874c24111770f3b6a5a,Regional disparities in gender employment gap,cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ec4a1cb465860d4a5144,Regional disparities in gender employment gap (NUTS,cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1ddf88f7bdcac323811a,Regional disparities in gender employment gap (NUTS level,cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_34ee60daa9822653ce56,Regional disparities in gender employment gap (NUTS level 2),cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_22695aa386eaa47bb9b1,Regional disparities in long-term unemployment,cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b637726319674acdd136,Regional disparities in long-term unemployment rates,cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8fbb071c360cc9887688,Regional disparities in long-term unemployment rates (NUTS,cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a877fa2d31f71e80c052,Regional disparities in long-term unemployment rates (NUTS level,cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6292bbab930d004a75ac,Regional disparities in long-term unemployment rates (NUTS level 2),cluster_b625d52d71ac,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d72c23437b51f7d6c80e,Regional disparities in the rate of young people neither in employment nor in education and training (NEET) (NUTS level 2),cluster_be31239b58e7,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2850c50cbfab8a002299,relative income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_009c335d8ff1e480630f,relative income of,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cdddeda28a8876bfeccd,relative income of elderly,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a178a8266744d21ef5eb,relative income of elderly people,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_14fd36b541fe6ecb3e3b,relative income of elderly people (60,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4ce14fb643156f3708b4,relative income of elderly people (60+) - EU-SILC,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d6d9f04f77039dd4b930,relative income of elderly people - EU-SILC,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_35653e47d6eb0ca8678b,relative income of elderly people - EU-SILC survey,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e4aa1bddd89946ddf346,Relative median income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1beedd4282dd8b0a2935,Relative median income ratio,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e2b4b15335738575f646,Relative median income ratio (60,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f177d5318f6bbdc99d9b,Relative median income ratio (60+),cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e793402dfc11a01d1463,Relative median income ratio (65,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3de4fab0404f410eda9e,Relative median income ratio (65+),cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_72f4a044480e517e2396,Relative median income ratio (65+) - EU-SILC,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_51360deafd39600d389a,Relative median income ratio (65+) - EU-SILC and,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2c733334f00645cfccd6,Relative median income ratio (65+) - EU-SILC and ECHP,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_22efd91c36cb3cff4359,Relative median income ratio (65+) - EU-SILC and ECHP surveys,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c13633b1f5d1178e4b09,Relative poverty gap by risk of poverty and work intensity of the households with income from benefits,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_19ff751a283b416ffdf9,"Relative poverty threshold after social transfers, income",cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_63edf775ff3826e4556b,"Relative poverty threshold after social transfers, income per",cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_849e62807acaa4f25c07,"Relative poverty threshold after social transfers, income per month",cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_76c2945b074128c6464f,"Relative poverty threshold after social transfers, income per month - ENP-East countries",cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f2247c4548afc7a7a695,relative to GDP,cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_07a305aaa9bca5a39edb,renting prices,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_72a3a6c4d9e6b37dd552,reporting occurrence of crime,cluster_05dbb63e968d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_20ae791c2bfeca5a8a37,"reporting occurrence of crime, violence",cluster_05dbb63e968d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4b481a8336945e45c12d,"reporting occurrence of crime, violence or",cluster_05dbb63e968d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f572df5d9cba615cd0c4,"reporting occurrence of crime, violence or vandalism",cluster_05dbb63e968d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ac10cac39253e9e73dad,Research and development expenditure,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2dc6e69bd11b37181086,Research and development expenditure by,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_13f76b364818187895f9,Research and development expenditure by sector,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2da67a90b99ab1e83af5,Research and development expenditure by sector of,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fb2242632dabfe71b151,Research and development expenditure by sector of performance,cluster_f7c5001b3c2d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e2f73111fd353b21c7b9,residence by income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_56ff0ea6e33ac52888ad,residence by income quantile,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e0e5d1aa0bf9e5c9593e,residence) by income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d5912808c5c3314aa46c,residence) by income quintile,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_701cf7f2dfe0a0027b85,resident population,cluster_23acc643074a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a7e390b9535eb540148e,resident population on,cluster_23acc643074a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2bb5445275869fb59271,resident population on 1,cluster_23acc643074a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bf59421f6f39aa1185f9,resident population on 1 January,cluster_23acc643074a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_18ca3b5c7d836a170234,"Residential construction - annual data, % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b3b94ee46639d0ee1e79,residents by sex and country of birth,cluster_8cbdd0602d88,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_166844d767281e60b5b8,Retail trade volume of sales - automotive,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ba47358bfc54de8095aa,Retail trade volume of sales - automotive fuel,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_96cb13c7ad5ac572624f,Retail trade volume of sales - food,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a91746d8ca218c325c83,"Retail trade volume of sales - food, beverages",cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f297051b36840e3ffac9,"Retail trade volume of sales - food, beverages and",cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d89120ce008c2ccbdc95,"Retail trade volume of sales - food, beverages and tobacco",cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3447fbbe5383b020075b,Retail trade volume of sales - non,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4c5308d0a19b91efd0ab,Retail trade volume of sales - non food,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3b7f7fbc9919a7ca04c3,Retail trade volume of sales - total,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_07e01f57b3b70d163cd8,Retail trade volume of sales index,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_53a6afa10dba99f4cd40,Retail trade volume of sales index (deflated,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c114c6d60a45922989bc,Retail trade volume of sales index (deflated turnover,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4aac2f9ebd7575071967,Retail trade volume of sales index (deflated turnover),cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d6f5bc46e400e8956380,Retail trade volume of sales index (deflated turnover) - ENP-East countries,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d812a865296eac596ff0,Rev. 1.1 activity and employment,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2d460a2ae5d130dfbcdd,Rev. 1.1 activity and employment status,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_be6532879d274ddf2414,risk-of-poverty rate for the population,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e77c263dc7dd6237d29e,risk-of-poverty rate for the population living,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4ea94854b36b7164e6fb,"Road cabotage transport by country in which cabotage takes place (t, tkm)",cluster_f2d7baeb95d9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0da9b68f84efad225392,"Road cabotage transport by country in which cabotage takes place (t, tkm) - (from onwards)",cluster_f2d7baeb95d9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_05c0b6ba67174ffe73ae,Road cabotage transport by country in which cabotage takes place (tkm),cluster_f2d7baeb95d9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c5b812f5d9a40c40c48e,Road cabotage transport performed by each (tkm),cluster_f2d7baeb95d9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bac0c3c9920f444b2b53,Road freight transport,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_00f3ee6bf94038cfb789,Road freight transport - ENP-East countries,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5e4df62ef683da8502b4,Road freight transport - ENP-South countries,cluster_0b86931b6154,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bd16ed3b50396db5bfb6,road freight transport in volume,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_35f091028bedc80f3304,Road traffic: road freight transport in volume,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3fb1026b1520216d85ae,road transport enterprises by employment,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d0c9341d977eba9866d9,road transport enterprises by employment size,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dab55d106bbec0ec53f2,road transport enterprises by employment size classes,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_838f137d8683d30b4b27,"Rye and winter cereal mixtures by area, production",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_793c46c555df1c2cc3be,"Rye and winter cereal mixtures by area, production and humidity",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_50f04621599420ed475b,sales - automotive,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4c6d0e1e89a7e75e6fc4,sales - non,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c503dda754e679cc8673,sales - number,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7fcd4cf141d0b262ee18,sales - number and,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_da1a36360ef009865546,sales - number and index,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_22b143cd6deff22828b4,sales - number and index (=100,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4079189eb062bcaa0641,sales - total,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6fe09a77b2d9e7d94c45,sales - value,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f33ebd2dae17e6036fe9,sales - value and,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d8f7bc674c075cbab56e,sales - value and index,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5d31d8c6c866f5f04fb4,sales - value and index (=100,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d909d41e3107d76cbfa0,Sales and collection,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9a800675337cc36bc95e,Sales and collection of,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c8d0d7090f31e944a0fb,Sales and collection of portable,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_139153dce05bfe8922e5,Sales and collection of portable batteries,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3fbf64ab19001c89f3e0,Sales and collection of portable batteries and,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_acd69213722fdbfd0960,Sales and collection of portable batteries and accumulators,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1663198d87c965ceecdb,sales by categorisation,cluster_a2e4cd40e034,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_411def0058fd74126e95,sales by categorisation of,cluster_a2e4cd40e034,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3aa06e8999c430b3ae8b,sales by categorisation of active,cluster_a2e4cd40e034,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_90f3a649ed87b365bdc1,sales by categorisation of active substances,cluster_a2e4cd40e034,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d070247445a9a1da9a17,sales index,cluster_a5cfad0cd27c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dcd08fa0bfa80871ad95,saving rate by income,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a0bc8d320d15bf727f8e,saving rate by income quintile,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_37e882f37b5aa6443d09,saving rate by income quintile - experimental,cluster_0958acf3e7dc,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c943668852a9a733cf2d,Sea transport of goods,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_421074ba69b8f9fad996,Secondary energy production,cluster_33ddf438eacf,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_98a66482c1d5ec1424cb,Secondary energy production (transformation,cluster_33ddf438eacf,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8030a23a4a2dc7be617b,Secondary energy production (transformation),cluster_33ddf438eacf,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_65f931a9d4bebf6fc3e4,"Secondary wood products, production",cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c2010b2c28b74a1c6454,"sector credit flow, consolidated - % GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9c122c9f236f1f762bdf,"sector debt, consolidated - % of GDP",cluster_f5e40cb5cbdd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
